URI,Citation URI,Item Label,Project Label,Project URI,Context (1),Context (2),Context (3),Context (4),Context URI,Latitude (WGS-84),Longitude (WGS-84),Early BCE/CE,Late BCE/CE,Item Category,Published Date,Updated Date,Has type,Temporal Coverage,Spot Date End,Spot Date Start,Spot Date End Suffix,Spot Date Start Suffix,Spot Date Ceramic Class
"http://opencontext.org/subjects/af349732-9d07-4105-969b-df15153d245d","false","SD 104","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1439","http://opencontext.org/subjects/33589964-11e0-43c7-bbd2-c4c897b041a3","41.88774203517138","12.7196902467567","-900","-500","Pottery","2017-06-04T23:43:26Z","2018-01-31T08:22:12Z","","Roman Republican; Roman Imperial","500","900","BC","BC","Impasto"
"http://opencontext.org/subjects/81e41609-78e2-4c74-aba6-8417533601f0","false","SD 128","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1321","http://opencontext.org/subjects/afe93991-1894-42eb-a1d8-93a3d03dfa6c","41.88778964097052","12.719596721093325","-900","-500","Pottery","2017-06-04T23:42:39Z","2018-01-31T08:21:45Z","","Roman Republican; Roman Imperial","500","900","BC","BC","Impasto"
"http://opencontext.org/subjects/4b40027b-32eb-41b4-bb81-6e0f06c722c9","false","SD 342","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1423","http://opencontext.org/subjects/43093ff4-f008-449d-90e9-7e359cf8068e","41.887712331655905","12.71964928932922","-900","-500","Pottery","2017-06-04T23:42:15Z","2018-01-31T08:27:18Z","","Roman Republican; Roman Imperial","500","900","BC","BC","Impasto"
"http://opencontext.org/subjects/7bffcea6-8011-497b-976e-38e20024a7e8","false","SD 150","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1422","http://opencontext.org/subjects/6863c93d-3cf5-4f0d-afb0-01b4d3dd141c","41.88768142281143","12.71964004781819","-900","-500","Pottery","2017-06-04T23:42:37Z","2018-01-31T08:27:25Z","","Roman Republican; Roman Imperial","500","900","BC","BC","Impasto"
"http://opencontext.org/subjects/24f62ac6-88b7-4119-a5f3-f5f5c366e13d","false","SD 507","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area F","Unit 5016","http://opencontext.org/subjects/92fe6064-ea37-4b00-a0fb-8ee9a92c25d8","41.88766461765268","12.719557258948585","-900","-500","Pottery","2017-06-04T23:42:48Z","2018-01-31T08:29:13Z","","Roman Republican; Roman Imperial","500","900","BC","BC","Impasto"
"http://opencontext.org/subjects/152ec4ea-6bff-4114-8c6a-72b0e43d30d9","false","SD 102","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1420","http://opencontext.org/subjects/9dfa9fcc-1001-456b-80dd-1dff3098ad85","41.8876673314474","12.719635680795445","-900","-500","Pottery","2017-06-04T23:42:52Z","2018-01-31T08:27:32Z","","Roman Republican; Roman Imperial","500","900","BC","BC","Impasto"
"http://opencontext.org/subjects/2a442146-2ce9-4cc2-85a5-3225ef159d66","false","SD 122","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1401","http://opencontext.org/subjects/c4665d9d-dcf8-4a6a-b30b-83a51294f8c1","41.88765930307773","12.71958471545349","-900","-500","Pottery","2017-06-04T23:42:34Z","2018-01-31T08:19:49Z","","Roman Republican; Roman Imperial","500","900","BC","BC","Impasto"
"http://opencontext.org/subjects/1c949f8a-c73c-49de-a7c0-7e7c31a1d26b","false","SD 155","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1446","http://opencontext.org/subjects/06412f8b-b5e5-4b0c-b99c-3b6c4b7cdf4f","41.88768802041227","12.719726767061264","-900","-500","Pottery","2017-06-04T23:43:04Z","2018-01-31T08:26:13Z","","Roman Republican; Roman Imperial","500","900","BC","BC","Impasto"
"http://opencontext.org/subjects/21bee03f-e798-493a-a15e-7bd57dbb5b00","false","SD 289","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1465","http://opencontext.org/subjects/8dca1b58-0bbd-4019-b7c8-9fe780dcd02d","41.88772311579104","12.719785702448181","-900","-500","Pottery","2017-06-04T23:43:09Z","2018-01-31T08:26:20Z","","Roman Republican; Roman Imperial","500","900","BC","BC","Impasto"
"http://opencontext.org/subjects/a9fe99db-9258-4ef7-a3da-ac1709fbe6df","false","SD 278","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1306","http://opencontext.org/subjects/b3c35176-26a4-48a9-933f-5f75bd0aef5b","41.887803079635084","12.719541477216014","-900","-500","Pottery","2017-06-04T23:42:21Z","2018-01-31T08:31:21Z","","Roman Republican; Roman Imperial","500","900","BC","BC","Impasto"
"http://opencontext.org/subjects/2827d2b2-32ce-48aa-905b-1de88154797e","false","SD 270","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1428","http://opencontext.org/subjects/12420475-1cfa-4110-bad0-27ec5055f11c","41.88773219506493","12.719660847600519","-900","-500","Pottery","2017-06-04T23:42:30Z","2018-01-31T08:34:51Z","","Roman Republican; Roman Imperial","500","900","BC","BC","Impasto"
"http://opencontext.org/subjects/ea7f6be2-4ce0-4656-9af7-8127e0199246","false","SD 176","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1424","http://opencontext.org/subjects/00dfcb7d-a4f7-42a4-b65d-1b52d30b7953","41.887695713979994","12.719725874119355","-900","-500","Pottery","2017-06-04T23:42:59Z","2018-01-31T08:35:21Z","","Roman Republican; Roman Imperial","500","900","BC","BC","Impasto"
"http://opencontext.org/subjects/c6a07882-befb-4632-b769-44d89b954180","false","SD 17","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1340","http://opencontext.org/subjects/c46f1540-29d8-402c-af90-24dca016e98b","41.887648490585335","12.719623373093444","-900","-500","Pottery","2017-06-04T23:43:18Z","2018-01-31T08:15:36Z","","Roman Republican; Roman Imperial","500","900","BC","BC","Impasto"
"http://opencontext.org/subjects/72365065-b910-4ac1-9fd0-2bea8046d00d","false","SD 84","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1384","http://opencontext.org/subjects/4919839f-17b6-4e2b-aad6-91a32044020f","41.887663003612595","12.719609315107887","-900","-500","Pottery","2017-06-04T23:43:23Z","2018-01-31T08:17:50Z","","Roman Republican; Roman Imperial","500","900","BC","BC","Impasto"
"http://opencontext.org/subjects/2dbf4ca9-92a3-4062-b7cb-b1944b6d5df7","false","SD 25","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1320","http://opencontext.org/subjects/0a680f58-7903-49db-8481-14dd33a43908","41.887670064319835","12.719599828489242","-900","-500","Pottery","2017-06-04T23:43:10Z","2018-01-31T08:22:34Z","","Roman Republican; Roman Imperial","500","900","BC","BC","Impasto"
"http://opencontext.org/subjects/e6f02e20-ebd8-455f-b73e-754f4549f7cc","false","SD 97","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1437","http://opencontext.org/subjects/d6aa2181-50e6-4b21-b8ce-5177f496b4e8","41.88778382605498","12.719704289630503","-900","-500","Pottery","2017-06-04T23:42:55Z","2018-01-31T08:30:51Z","","Roman Republican; Roman Imperial","500","900","BC","BC","Impasto"
"http://opencontext.org/subjects/97f08e10-313e-4a8b-bf9a-311d09f64a3e","false","SD 4251","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area A","Unit 0","http://opencontext.org/subjects/56a1afef-efe1-4bda-9339-eee1d6f9d48b","41.8899323333","12.7195378333","250","300","Pottery","2007-01-01T00:00:00Z","2017-06-04T23:42:52Z","amphorae (storage vessels)","","300","250","AD","AD","Amphora"
"http://opencontext.org/subjects/e801b891-4ddf-4084-bcc2-5b12c049821d","false","SD 4252","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area A","Unit 0","http://opencontext.org/subjects/56a1afef-efe1-4bda-9339-eee1d6f9d48b","41.8899323333","12.7195378333","300","400","Pottery","2007-01-01T00:00:00Z","2017-06-04T23:42:52Z","amphorae (storage vessels)","","400","300","AD","AD","Amphora"
"http://opencontext.org/subjects/d0e63e5d-76e7-47d0-899d-146ce6123a8a","false","SD 568","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area A","Unit 11","http://opencontext.org/subjects/83623b7d-f250-405d-87b8-89c12cb1a30e","41.8899323333","12.7195378333","-50","180","Pottery","2007-01-01T00:00:00Z","2017-06-04T23:42:35Z","terra sigillata ware","","180","50","AD","BC","Terra Sigillata"
"http://opencontext.org/subjects/109dfcaa-7727-44fe-98b3-ac246918774b","false","SD 567","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area A","Unit 11","http://opencontext.org/subjects/83623b7d-f250-405d-87b8-89c12cb1a30e","41.8899323333","12.7195378333","-400","-50","Pottery","2007-01-01T00:00:00Z","2017-06-04T23:42:36Z","","","50","400","BC","BC","Black Gloss"
"http://opencontext.org/subjects/a0daa6e8-799a-4b8a-89f2-c99cb9dce4c4","false","SD 3699","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1385","http://opencontext.org/subjects/2774e987-5bf3-418c-95fc-3d8f9323546e","41.88773984511231","12.719702821605965","-200","-150","Pottery","2017-06-04T23:42:17Z","2018-01-31T08:30:44Z","","Roman Republican; Roman Imperial","150","200","BC","BC",""
"http://opencontext.org/subjects/53616bf6-b74f-4f9c-a400-44734fd44d78","false","SD 566","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area A","Unit 11","http://opencontext.org/subjects/83623b7d-f250-405d-87b8-89c12cb1a30e","41.8899323333","12.7195378333","-400","-50","Pottery","2007-01-01T00:00:00Z","2017-06-04T23:42:36Z","","","50","400","BC","BC","Black Gloss"
"http://opencontext.org/subjects/be9b3e8a-3fba-4762-b97f-e9bc6a711b4e","false","SD 1287","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area A","Unit 0","http://opencontext.org/subjects/56a1afef-efe1-4bda-9339-eee1d6f9d48b","41.8899323333","12.7195378333","-500","-400","Pottery","2007-01-01T00:00:00Z","2017-06-04T23:42:53Z","","","400","500","BC","BC","Impasto Chiaro Sabbioso"
"http://opencontext.org/subjects/23a482a6-70bc-4541-8a9b-76eb96b6d2cd","false","SD 1288","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area A","Unit 0","http://opencontext.org/subjects/56a1afef-efe1-4bda-9339-eee1d6f9d48b","41.8899323333","12.7195378333","-675","-550","Pottery","2007-01-01T00:00:00Z","2017-06-04T23:42:54Z","","","550","675","BC","BC","Buccheroid Impasto"
"http://opencontext.org/subjects/20675d62-d87e-4191-b6d4-2dfd27024d54","false","SD 1289","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area A","Unit 0","http://opencontext.org/subjects/56a1afef-efe1-4bda-9339-eee1d6f9d48b","41.8899323333","12.7195378333","-400","-50","Pottery","2007-01-01T00:00:00Z","2017-06-04T23:42:53Z","","","50","400","BC","BC","Black Gloss"
"http://opencontext.org/subjects/35653f4c-bc1c-49d8-82e9-d21c39239b31","false","SD 1286","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area A","Unit 0","http://opencontext.org/subjects/56a1afef-efe1-4bda-9339-eee1d6f9d48b","41.8899323333","12.7195378333","-900","-500","Pottery","2007-01-01T00:00:00Z","2017-06-04T23:42:53Z","","","500","900","BC","BC","Impasto"
"http://opencontext.org/subjects/4d1a32f9-5ffd-4ccd-85f9-bfb15d7e6a4a","false","SD 961","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1016","http://opencontext.org/subjects/2562ba6f-4ff8-4bc6-82f5-b7c5df8cd165","41.887809041304415","12.719615546066272","100","400","Pottery","2017-06-04T23:43:01Z","2018-01-31T08:25:24Z","","Roman Republican; Roman Imperial","400","100","AD","AD",""
"http://opencontext.org/subjects/362be928-261d-4106-b387-7a9a7cb715f3","false","SD 3692","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1384","http://opencontext.org/subjects/4919839f-17b6-4e2b-aad6-91a32044020f","41.887663003612595","12.719609315107887","1","1","Pottery","2017-06-04T23:43:22Z","2018-01-31T08:17:49Z","","Roman Republican; Roman Imperial","0","0","AD","AD",""
"http://opencontext.org/subjects/d379d10e-9c7c-4ded-8e09-71156467ccfd","false","SD 1048","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1158","http://opencontext.org/subjects/0281b2b1-930d-41c6-936f-9add56429998","41.88774565602795","12.719642888386941","-50","-50","Pottery","2017-06-04T23:42:28Z","2018-01-31T08:31:54Z","","Roman Republican; Roman Imperial","50","50","BC","BC",""
"http://opencontext.org/subjects/131d7585-76bf-471d-97fb-c777a3551bdd","false","SD 1223","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1158","http://opencontext.org/subjects/0281b2b1-930d-41c6-936f-9add56429998","41.88774565602795","12.719642888386941","-50","-50","Pottery","2017-06-04T23:42:26Z","2018-01-31T08:31:56Z","","Roman Republican; Roman Imperial","50","50","BC","BC",""
"http://opencontext.org/subjects/e21689d2-5d5a-4d01-b9fc-f4b26c0a9c07","false","SD 3590","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1173","http://opencontext.org/subjects/3d8a3ffa-2313-418a-aaab-9995f7e1da25","41.88770433349883","12.7195872211076","-400","-200","Pottery","2017-06-04T23:42:30Z","2018-01-31T08:21:00Z","","Roman Republican; Roman Imperial","200","400","BC","BC",""
"http://opencontext.org/subjects/36e2dd83-e0e0-4e7f-b563-31d48692cfa5","false","SD 3644","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1271","http://opencontext.org/subjects/e97c6b31-b532-477e-b698-22124b7d727e","41.88771861482358","12.719624491095924","-800","-500","Pottery","2017-06-04T23:42:51Z","2018-01-31T08:28:35Z","","Roman Republican; Roman Imperial","500","800","BC","BC",""
"http://opencontext.org/subjects/c4fc3cd1-fb56-4640-99e2-772b23f97ff5","false","SD 1126","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1168","http://opencontext.org/subjects/413e21e7-1b6b-4d87-ba8c-ecb3b8cc36df","41.88777038147023","12.719595671146868","-900","200","Pottery","2017-06-04T23:42:13Z","2018-01-31T08:27:47Z","","Roman Republican; Roman Imperial","0","0","","","Thin Walled"
"http://opencontext.org/subjects/292fb806-2da7-4982-9acb-d96f0765c18b","false","SD 1047","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1158","http://opencontext.org/subjects/0281b2b1-930d-41c6-936f-9add56429998","41.88774565602795","12.719642888386941","-800","180","Pottery","2017-06-04T23:42:28Z","2018-01-31T08:31:54Z","","Roman Republican; Roman Imperial","0","0","","","Thin Walled"
"http://opencontext.org/subjects/355dc537-2759-40d6-bba4-0b192249a9d6","false","SD 1224","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1158","http://opencontext.org/subjects/0281b2b1-930d-41c6-936f-9add56429998","41.88774565602795","12.719642888386941","-800","180","Pottery","2017-06-04T23:42:26Z","2018-01-31T08:31:56Z","","Roman Republican; Roman Imperial","0","0","","","Thin Walled"
"http://opencontext.org/subjects/98b0d064-882b-40e9-973e-485fefb2614e","false","SD 1237","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1178","http://opencontext.org/subjects/19259f8e-f57f-4593-8d6d-b0980c433fbc","41.88775058668901","12.719636001471116","false","false","Pottery","2017-06-04T23:43:28Z","2018-01-31T08:32:44Z","","Roman Republican; Roman Imperial","0","0","","","Unidentified Ceramic"
